Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
315,14300601,Hyeonwoo20316,"2025-09-09 00:47:40",0.81818,28,hyeonwoo20316
316,14346292,parkminseo0226,"2025-09-09 00:48:55",0.81818,12,parkminseo0226
317,14345978,bakseojin205,"2025-09-10 00:49:23",0.81818,18,wojfnoiapcmel
318,14390029,"BRUNO ZAMORA","2025-09-16 23:50:08",0.81818,6,brunozg
319,9576515,"Mark Obozov","2025-10-02 18:54:19",0.81818,1,markobozov
320,13907648,"reg monk.","2025-08-07 13:47:55",0.81578,1,tingkaigong
321,7183610,"Lucas Fang","2025-08-11 19:46:02",0.81578,2,lucasoccci
322,13759176,_FFFf_yYYY_,"2025-08-14 11:00:36",0.81578,2,ffffyyyy
323,14224685,"toto Li","2025-08-14 14:09:35",0.81578,3,tuotuoli
324,14263913,"ling nc","2025-08-19 11:42:28",0.81578,14,lingnc
325,13841104,"Kevin Yang #2","2025-08-22 10:03:47",0.81578,4,mungnay
326,14291679,"Dea Rieder","2025-08-23 16:52:52",0.81578,9,dearieder
327,14284778,"Alok Kumar Yadav #2","2025-08-24 10:27:16",0.81578,20,alokyadav888
328,14293578,"LEE KALOK ","2025-08-27 14:14:15",0.81578,12,leekalok
329,13722378,夏功勋123,"2025-09-02 11:04:14",0.81578,2,xiaxunxxx
330,14342142,"Defne Bulut","2025-09-12 23:03:07",0.81578,12,defnebulut
331,14386067,BrunoZamoraG,"2025-09-16 06:47:10",0.81578,10,brunozamorag
332,14411108,DevPhusion,"2025-09-27 14:44:38",0.81578,25,devphusion
333,13504695,sunyeyeong,"2025-09-24 20:41:08",0.81578,15,sunyeyeong
334,14442463,NobuArg,"2025-09-29 15:02:27",0.81578,20,nobuarg
335,14447587,superqi1008,"2025-09-28 12:08:56",0.81578,3,superqi1008
336,14430946,"Miles John","2025-09-29 19:29:55",0.81578,31,milesjohn
337,13821208,goldspring,"2025-09-12 03:06:09",0.81339,50,arkspring
338,14320009,chanoong,"2025-08-31 07:55:01",0.81339,1,chanoong
339,14321669,"Toby Collins","2025-09-05 12:01:05",0.81339,17,tmncollins
340,14358809,qinghecs,"2025-09-18 01:34:34",0.81339,24,qinghecs
341,13459633,maonojia,"2025-09-21 09:07:19",0.81339,1,maonojia
342,9683977,"Masaya Kawamata","2025-09-21 11:32:22",0.81339,14,masayakawamata
343,14414965,kwangho1998,"2025-09-22 02:49:51",0.81339,2,kwangho1998
344,14468065,"­김다연 | 정보시스템학과 | 한양대(서울)","2025-10-02 07:01:32",0.81339,2,kingdayeon
345,13476701,"Suppanatt R","2025-08-11 10:59:24",0.81100,8,suppanattr
346,14244777,"Begumapi Xifi","2025-08-16 15:54:30",0.81100,21,begumapixifi
347,14206629,chenyuettt,"2025-08-25 03:44:51",0.81100,3,chenyuettt
348,14348486,"LING-HSUN LI","2025-09-09 05:13:12",0.81100,3,llh2626
349,14333798,"Lam PHAM","2025-09-09 13:33:01",0.81100,20,lamphama2
350,12670063,"Yuma Sone","2025-09-21 12:53:06",0.81100,16,yumasone
351,13950784,shiao,"2025-09-14 07:56:08",0.81100,1,yoshi1127
352,14339900,"Lu Tzu Ting","2025-09-15 01:25:49",0.81100,4,lutzuting
353,14378806,"Hirotaka #2","2025-09-15 06:47:17",0.81100,2,hirotaka0406
354,14375101,caiyihua,"2025-09-17 18:27:35",0.81100,7,caiyihua
355,14381929,joannaHsieh,"2025-09-16 15:53:21",0.81100,8,joannahsieh
356,14379106,xuan00126,"2025-09-18 11:04:27",0.81100,15,xuan00126
357,14431224,"Akshata Madavi","2025-10-01 02:34:12",0.81100,12,akshatamadavi
358,14476914,"Power Of Lighting","2025-10-05 15:58:33",0.81100,15,poweroflighting
359,14223486,"JustA_ Chicken","2025-08-06 22:53:11",0.80861,1,justachicken
360,2650632,abramc,"2025-10-03 01:19:40",0.80861,42,abramc
361,12301165,"Adrián Pineda","2025-08-23 09:36:21",0.80861,16,adrinpineda
362,13892902,"Alex #112","2025-09-15 08:50:34",0.80861,16,malloy15
363,14353466,mukuuu,"2025-09-14 14:30:44",0.80861,30,mukuuu
364,8984883,PabloPuVi,"2025-09-19 19:12:42",0.80861,65,pablopuvi
365,6131292,"Yuriy Kuchits","2025-09-24 12:59:10",0.80861,1,yuriyku
366,14446617,Warrah,"2025-09-28 08:49:25",0.80861,8,warrah
367,14472661,"Aanjney Kumawat","2025-10-03 06:09:07",0.80861,1,aanjneykumawat
368,14005743,KeremQ,"2025-10-04 09:38:01",0.80861,73,keremq
369,14463743,SilbaQ,"2025-10-04 09:53:01",0.80861,26,silbaq
370,14230795,"El principe rey","2025-08-08 19:55:25",0.80622,10,elprinciperey
371,14253505,"Alper Aydın #2","2025-08-14 13:10:44",0.80622,20,alperaydin1
372,13571245,"Jared Mendoza","2025-08-18 02:14:39",0.80622,5,jared01011010
373,14276160,"Arkadiy Ri","2025-09-30 22:02:57",0.80622,3,arkadiyri
374,11187855,endederwelt0419,"2025-08-23 23:33:22",0.80622,1,endederwelt0419
375,13881626,jjfjj,"2025-08-27 07:38:43",0.80622,1,liamshao
376,14311019,takataka16,"2025-09-04 08:00:35",0.80622,10,takataka16
377,14310229,"Sarosh Farhan","2025-08-28 12:16:32",0.80622,4,saroshfarhan1
378,14231228,"line crossover","2025-09-03 07:30:41",0.80622,12,lineintheair
379,14359006,"Mohanad Afifi","2025-09-09 10:02:09",0.80622,5,weavingarachne
380,14351519,Yusami,"2025-09-12 09:29:03",0.80622,26,yusami
381,14360049,"Jinyuan Xu","2025-09-15 13:09:08",0.80622,20,goldmanxu
382,14367494,bracez,"2025-09-11 11:30:35",0.80622,4,bracez
383,14388574,"Jonas Lilletvedt","2025-09-16 15:04:00",0.80622,1,jonaslilletvedt
384,14393380,荻山祐司,"2025-09-17 11:01:12",0.80622,2,unka1116
385,14332492,"Dipak Khatale","2025-09-20 10:45:24",0.80622,42,dipkhatale
386,14325511,"Vikram Tidake","2025-09-22 15:08:04",0.80622,17,vikramtidake
387,14397477,richardyun01,"2025-09-25 06:56:44",0.80622,23,richardyun01
388,14388845,"Hu Taros","2025-09-27 07:05:52",0.80622,11,hutaros
389,14426529,"Oscar R. Parras","2025-09-26 22:07:12",0.80622,20,oscarrparras
390,14441544,RicardoFv,"2025-09-29 22:19:06",0.80622,13,ricardofv
391,3460881,AKuni,"2025-08-11 18:01:06",0.80382,9,marutama
392,14227215,"Alper Aydın","2025-08-15 08:01:35",0.80382,25,alpraydn
393,14259082,"sean labbe","2025-08-15 03:42:33",0.80382,10,seanlabbe
394,14257753,"Jeff Borschowa","2025-08-15 16:26:44",0.80382,15,jeffborschowa
395,14215575,rocky-xyz,"2025-08-16 14:09:43",0.80382,2,rockyxyz
396,14260573,"Benjamin Lundkvist","2025-09-19 19:09:42",0.80382,20,benjaminlundkvist
397,1238949,egma,"2025-08-20 20:06:52",0.80382,1,egma00
398,3810448,jd123454321,"2025-08-24 12:53:24",0.80382,1,jd123454321
399,14011494,菊池峰生,"2025-09-14 22:04:19",0.80382,65,mineo0123
400,13657296,"Hardik Harsh","2025-09-01 16:04:11",0.80382,1,hardikharsh
401,14319296,"Youssef Amgad Elkhatib","2025-09-03 11:30:58",0.80382,24,youssefamgadelkhatib
402,14337325,"mounica tsunade","2025-09-04 17:33:29",0.80382,8,mounicatsunade
403,14237919,"Racharla Sai Kiran","2025-09-05 07:15:44",0.80382,8,racharlasaikiran
404,2680414,Crazy.Dot,"2025-09-07 04:43:24",0.80382,1,yabutatimes
405,14301629,seungah,"2025-09-09 06:37:30",0.80382,12,rlatmddk
406,14301323,한시온맨,"2025-09-09 15:11:03",0.80382,21,hansionzzang
407,14349107,duckhyun,"2025-09-08 14:55:19",0.80382,12,ejrgus
408,14300643,HCwithJJ,"2025-09-09 00:46:48",0.80382,9,hcwithjj
409,14364202,1135019,"2025-09-14 05:43:45",0.80382,14,nckustudent1
410,14349036,shijing,"2025-09-15 05:11:04",0.80382,18,shilljinglza
411,14388818,lihsin,"2025-09-17 17:41:39",0.80382,2,lizzz777
412,14408774,zhaopingji,"2025-09-20 11:43:38",0.80382,3,zhaopingji
413,14413640,"Amit Maity #2","2025-09-28 14:46:46",0.80382,21,maity2005
414,14408067,jasonkun,"2025-10-04 07:32:01",0.80382,18,jasonkun123
415,14417257,alrightokey,"2025-09-23 17:50:33",0.80382,2,alrightokey
416,2949419,"Mental Sky","2025-09-24 13:23:52",0.80382,39,jurbanhost
417,14422127,ByteField,"2025-09-25 07:40:59",0.80382,14,datapath01
418,14429402,"SANDRA CIDONCHA TORÍO","2025-09-29 11:36:56",0.80382,27,sandracidonchatoro
419,14439682,wushaoshan,"2025-09-26 16:02:32",0.80382,9,wushaoshan
420,14423004,"Yujie #3","2025-09-30 02:51:06",0.80382,5,roonat
421,14480122,"you should hire me","2025-10-05 14:01:40",0.80382,5,youshouldhireme
422,14197184,"golden coconut water","2025-08-07 06:36:24",0.80143,4,goldencoconutwater
423,14138893,"Its Umair","2025-08-08 08:45:29",0.80143,6,umairhafeez1
424,14235965,LiefuZhang02,"2025-08-09 07:19:36",0.80143,4,liefuzhang02
425,14220864,"Amarjyoti Nayak","2025-08-10 07:12:14",0.80143,30,amarjyotinayak
426,5161546,"Omid Erfanmanesh","2025-08-23 13:41:43",0.80143,49,omiderfanmanesh
427,14242224,Psylinker,"2025-08-11 03:34:40",0.80143,2,psylinker
428,14161984,"umang jain26","2025-08-11 11:06:51",0.80143,4,umangjain26
429,14244136,"Buruc GÜNER","2025-08-15 08:06:45",0.80143,7,burucgner
430,14197462,"Guillaume Barreau","2025-08-11 12:44:25",0.80143,8,guillaumebarreau
431,14244865,"Kevin Okparavero","2025-08-11 14:46:32",0.80143,1,kevinokparavero
432,14245408,adilakif20,"2025-08-11 18:36:05",0.80143,3,adilakif20
433,13665129,"Takashi Kikuchi","2025-08-13 02:54:09",0.80143,1,uchi322eqfgwrfd
434,14255258,GreaseGo,"2025-08-13 23:52:10",0.80143,1,greasego
435,14259422,Sic.Sigma,"2025-08-15 05:07:28",0.80143,1,sicsigma
436,14263272,"XYZ Amar","2025-08-18 21:20:32",0.80143,10,xyzamar
437,14263930,Hasnainraza01,"2025-08-16 11:24:38",0.80143,1,hasnainraza01
438,14263402,"Diana Elena Pirvu","2025-08-17 14:39:00",0.80143,19,diana99elena
439,14267047,Enryu1121,"2025-08-18 06:12:51",0.80143,11,enryu1121
440,14140247,reedwrogers,"2025-08-18 22:19:51",0.80143,1,reedwrogers
441,14273417,"haxin zhou","2025-08-19 06:33:27",0.80143,2,haxinzhou
442,14275318,"Yuanshuo Gou","2025-08-19 10:43:51",0.80143,2,yuanshuogou
443,14276633,"Edoardo Guarnerio","2025-08-21 15:08:15",0.80143,2,edoardoguarnerio
444,544233,dededaji,"2025-09-08 03:36:16",0.80143,17,dededaji
445,14284174,"田澤雅義 #2","2025-08-22 11:38:38",0.80143,18,masayoshiiii
446,14291291,haronnb,"2025-08-23 11:48:57",0.80143,3,haronnb
447,14294651,Pianist1,"2025-08-24 10:32:18",0.80143,1,pianist1
448,14286193,leiwang19990811,"2025-08-29 16:27:58",0.80143,9,leiwang19990811
449,14296262,"Tayan Nobre","2025-08-24 23:11:56",0.80143,2,tayannobre
450,14303160,KimwiperRyo,"2025-08-26 13:46:13",0.80143,1,kimwiperryo
451,14229692,"Jnanendra Rout","2025-08-27 07:10:48",0.80143,45,jnanendrarout
452,14301053,"Mohit Goyal #2","2025-08-28 00:35:23",0.80143,2,mohit12
453,14310720,"J Eltra","2025-08-28 05:32:14",0.80143,1,jeltra
454,13956780,"mohamed amine gotai","2025-08-28 11:24:30",0.80143,4,mohamedaminegotai
455,14315686,Sosolalt,"2025-08-30 16:53:58",0.80143,3,sosolalt
456,14319387,bobrov_ilia,"2025-08-31 01:18:50",0.80143,2,bobrovilia
457,14327539,"Cunxuan Jacob Jiang","2025-09-02 08:31:47",0.80143,1,cunxuanjacobjiang
458,14328680,magoemu,"2025-09-04 04:16:39",0.80143,6,magoemu
459,14003891,"Baicheng Chen #2","2025-09-04 07:00:50",0.80143,8,baicheng942fyx
460,14251086,hs_under_dog,"2025-09-19 08:03:33",0.80143,51,hsunderdog
461,13071360,ChangbaiPH,"2025-09-08 09:43:23",0.80143,1,changbaiph
462,14328575,"David Alexander Moreno Mahecha","2025-09-09 13:34:19",0.80143,2,loal21
463,14363159,"Tô Bá Tú","2025-09-10 10:34:03",0.80143,6,tucodedao
464,10301651,JinkaiXu,"2025-09-23 19:08:38",0.80143,11,devin0924
465,14354485,"Yicheng Wang #5","2025-09-11 12:57:25",0.80143,10,wyc992
466,14367407,"luan ma1/2","2025-09-11 06:09:20",0.80143,1,luanma12
467,14370675,"K0D3X DCB","2025-09-13 21:08:33",0.80143,4,k0d3xdcb
468,14342891,"Subashini B","2025-09-13 02:14:22",0.80143,18,subashinib
469,14372204,Ywang920,"2025-09-13 09:59:20",0.80143,7,ywang920
470,13060359,mangooooooooo,"2025-09-13 11:46:37",0.80143,1,mangooooooooo
471,14358347,"Groshong Yoshimori","2025-09-14 08:07:20",0.80143,21,groshongyoshimori
472,14377348,"Chen Meiyi111","2025-09-17 16:19:59",0.80143,10,chenmeiyi111
473,14372247,"Yani Djelil","2025-09-14 14:45:48",0.80143,12,yanidjelil
474,485024,amil,"2025-09-14 14:52:51",0.80143,10,amil0505
475,14380756,"Ian Stalter","2025-09-15 04:19:37",0.80143,1,ianstalter
476,14384614,robotmessenger,"2025-09-15 20:40:32",0.80143,1,robotmessenger
477,14385980,"Nilaksh Garg","2025-09-18 05:29:23",0.80143,12,nilakshgarg
478,14386788,AbaddonTsoi,"2025-09-16 09:43:15",0.80143,2,abaddontsoi
479,1067783,"Jp Ganis","2025-09-16 13:33:10",0.80143,1,jpganis
480,14387684,"Towson Tang","2025-09-18 03:15:44",0.80143,3,towsontang
481,14373676,beigewolf2498,"2025-09-19 20:44:49",0.80143,10,beigewolf2498
482,14408945,win007666,"2025-09-20 13:13:04",0.80143,3,win007666
483,14319616,NaitoKinari,"2025-09-21 13:41:56",0.80143,38,naitokinari
484,14413487,"Jame ruirui","2025-09-21 15:38:21",0.80143,2,jameruirui
485,13253100,"Moha Benloughmari","2025-09-21 20:22:47",0.80143,3,mohabenloughmari
486,14400615,"Parth Sharma272","2025-09-22 17:51:53",0.80143,9,parthsharma272
487,14419256,"哈哈哈哈 #2","2025-09-22 18:10:35",0.80143,1,edit1234
488,13655307,NgM127,"2025-09-23 02:50:44",0.80143,1,ngm127
489,14421087,guguoqiang,"2025-09-23 13:53:51",0.80143,2,guguoqiang
490,14422860,baimnn,"2025-09-23 14:05:42",0.80143,3,baimnn
491,14122254,"Lai Vaan","2025-09-24 08:33:09",0.80143,3,laivaan
492,14429206,zxm668,"2025-09-24 11:19:49",0.80143,1,zxm668
493,14423184,"Xu hongsi","2025-09-28 11:46:29",0.80143,13,xuhongsi
494,14430040,leafjx,"2025-09-24 14:45:10",0.80143,2,leafjx
495,14430070,Ohannn,"2025-09-25 13:39:10",0.80143,11,ohannn
496,14430526,JeongwooBae,"2025-09-24 20:10:44",0.80143,2,baejeongwoo
497,14431584,"Felipe Trevizam","2025-09-25 15:01:30",0.80143,12,felip3trevizam
498,1751070,devnull,"2025-09-27 13:18:22",0.80143,25,ko1iwa
499,14437848,"Jianqi Rong","2025-09-26 07:10:54",0.80143,4,jianqirong
500,14439217,shirley1923,"2025-09-26 10:59:43",0.80143,2,shirley1923
501,14439415,linqikun,"2025-09-26 11:40:28",0.80143,1,linqikun
502,14439322,XINGSIYI,"2025-09-26 12:28:33",0.80143,2,xingsiyi
503,14440056,钟梦晗,"2025-09-30 03:10:33",0.80143,6,zhongmenghan
504,14442081,"Jesús Zelaya","2025-09-27 03:46:20",0.80143,2,jesuszelaya
505,14440273,jangjang123123123213,"2025-09-27 05:11:14",0.80143,4,jangjang123123123213
506,14447144,"mohammad ali fakhar","2025-10-02 14:09:45",0.80143,10,mohammadalifakhar
507,14208507,"M Rasol Esfandiari","2025-09-28 11:45:50",0.80143,1,deeppythonist
508,4128756,konlona,"2025-09-28 12:40:42",0.80143,9,konlona
509,14447730,"Lily Garcia 3","2025-09-28 13:12:44",0.80143,3,lilygarcia3
510,14452683,"Gavin Graham22","2025-09-29 13:18:11",0.80143,1,gavingraham22
511,14452546,"Abinaya Subramaniam","2025-10-01 14:27:09",0.80143,7,abinaya1208
512,14456438,"Dániel Stern","2025-09-30 04:04:26",0.80143,1,dnielstern
513,14460557,"Daniel Fidalgo Millán","2025-09-30 18:32:18",0.80143,2,danielfidalgomilln
514,14460499,Poulord07,"2025-09-30 18:35:54",0.80143,2,poulord07
515,13729552,"Kris Xu","2025-10-01 06:24:28",0.80143,1,xxyyzzjkl
516,14270016,"Jay Jaewon Hong","2025-10-01 14:44:26",0.80143,3,jayjaewonhong
517,14448751,Mathildaho,"2025-10-04 06:34:31",0.80143,30,mathildaho
518,14477708,"Dương Lê Đức Tùng","2025-10-04 13:17:41",0.80143,10,dnglctng
519,14480869,agnes8026,"2025-10-05 05:12:51",0.80143,2,jchen645
520,14411424,"Cheedalla Yogesh","2025-10-05 08:21:06",0.80143,3,cheedallayogesh
521,14481925,"Juho Ryim","2025-10-05 10:19:25",0.80143,4,juhoryim
522,14204954,本尊在此,"2025-08-12 10:19:19",0.79904,3,benzunzai
523,14217985,"FABIO ZHAO YUAN WANG","2025-09-05 20:38:36",0.79904,21,fabiozhaoyuanwang
524,14236159,"ARNAB GHOSH","2025-08-09 06:30:29",0.79904,1,arnabghosh01
525,14111695,"Vivian River","2025-08-22 04:03:28",0.79904,51,vivianriver
526,14098140,green1fire,"2025-08-11 16:37:04",0.79904,9,green1fire
527,14226289,"Yicheng Wang #4","2025-08-11 09:19:03",0.79904,19,renedescarteees
528,14248826,"Manos Vasilopoulos","2025-08-12 17:09:59",0.79904,6,manosvasilopoulos
529,14253766,TalBenAmi1,"2025-08-17 16:21:54",0.79904,14,talbenami1
530,14078505,HiTa085,"2025-08-15 06:26:51",0.79904,10,hita085
531,14237733,mumolalala,"2025-08-15 08:45:09",0.79904,5,mumolalala
532,14250010,"Thad Felten","2025-08-15 13:38:00",0.79904,17,thadfelten
533,14266316,"Jeff Reznik","2025-08-21 05:00:20",0.79904,2,jreznik
534,14272664,"ramazan team","2025-08-21 12:09:13",0.79904,7,ramazanabdrakhmanov
535,14284367,"tazawa masayoshiiiiii","2025-08-22 08:05:41",0.79904,17,tazawamasayoshiiiiii
536,14270164,田澤雅義,"2025-08-22 08:52:17",0.79904,47,kok1eee
537,14289655,"Sultan Subkhangulov","2025-08-24 17:58:01",0.79904,7,subkhangulov
538,14291494,"Stanislav Kurs","2025-08-27 07:13:49",0.79904,32,stanislavkurs
539,14298939,PiggyLa,"2025-08-28 10:36:50",0.79904,27,piggyla
540,14304770,"M. Hasan Yasin","2025-08-26 19:05:13",0.79904,4,mhasanyasin
541,14306482,"Damian Ryczko","2025-08-28 10:16:08",0.79904,20,damianryczko
542,14309927,"Muhammad Tauseef Shah","2025-08-28 00:24:53",0.79904,12,muhammadtauseefshah
543,13559677,"Roman Sandutsar","2025-08-29 10:43:20",0.79904,2,sandutsar
544,13378924,yanghsu0302,"2025-09-11 07:08:50",0.79904,27,yanghsu0302
545,14331561,Cvin,"2025-09-04 05:28:55",0.79904,5,cvin8503
546,14344710,shjmdf-X,"2025-09-06 11:31:27",0.79904,4,shjmdfx
547,14354033,shazhenghao20080621,"2025-09-08 14:35:03",0.79904,2,shazhenghao20080621
548,14354060,chengyiqing20090526,"2025-09-08 14:37:24",0.79904,1,chengyiqing20090526
549,14354066,chengyiming20090526,"2025-09-08 14:38:14",0.79904,1,chengyiming20090526
550,14354166,zhanghanyu20080409,"2025-09-08 15:02:12",0.79904,1,zhanghanyu20080409
551,14354178,qinzisen20061105,"2025-09-08 15:05:08",0.79904,1,qinzisen20061105
552,14354185,yangyuze20060613,"2025-09-08 15:06:56",0.79904,1,yangyuze20060613
553,14360246,"Heart Yuan","2025-09-10 03:08:37",0.79904,19,heartyuan
554,14360896,chengcheng20080225c,"2025-09-09 16:23:01",0.79904,1,chengcheng20080225c
555,14360909,maruochen20090322,"2025-09-09 16:26:04",0.79904,1,maruochen20090322
556,14370653,LycoKodo,"2025-09-15 22:31:11",0.79904,5,lycokodo
557,14351209,"michael qi","2025-09-12 05:22:58",0.79904,5,qmichael
558,14355015,daniloborges.cg,"2025-09-20 01:51:15",0.79904,14,daniloborgescg
559,14363342,tiiivvvvx,"2025-09-16 06:47:33",0.79904,31,tiiivvvvx
560,14368511,zhengjiayi1206,"2025-09-14 06:58:46",0.79904,14,zhengjiayi1206
561,14362392,LanceWum,"2025-09-16 08:19:13",0.79904,18,lancewum
562,14303085,"Cos of U","2025-09-16 06:20:01",0.79904,17,cosofu
563,14385415,"Shengwei Liu","2025-09-17 19:48:42",0.79904,12,shengweiliu
564,14385571,"Zijing Wan","2025-09-16 16:50:00",0.79904,7,zijingwan
565,14393646,"Bhanu Maheswara Sai Sujith Maheswaram","2025-09-17 10:48:57",0.79904,4,saisujith003
566,14400540,"Serena Kurashina","2025-09-18 14:33:39",0.79904,1,serenakurashina
567,9253489,Daniel-890827,"2025-09-22 03:55:53",0.79904,1,daniel890827
568,14443051,Samuel12356,"2025-09-30 08:19:16",0.79904,2,samuel12356
569,14426106,"Aijaz Ahmed","2025-10-02 00:23:28",0.79904,50,aijaz01
570,14466413,YeniyorQ,"2025-10-02 08:05:54",0.79904,20,yeniyorq
571,14473392,"Jasin Kowk","2025-10-03 09:53:39",0.79904,4,jasinkowk
572,997480,"Ankur Verma","2025-10-04 10:31:51",0.79904,2,ankurv857
573,14230213,"Wen Han Chiu","2025-08-08 01:03:43",0.79665,1,wenhanchiu
574,11780128,"AHMET USTAOGLU","2025-08-09 14:43:49",0.79665,6,ahmetustaoglu
575,14134991,"Brahmam Kolli","2025-08-12 05:41:56",0.79665,4,brahmamkolli
576,5500548,"Ricardo Maia","2025-08-19 14:40:59",0.79665,8,rjmaia
577,1010931,MU-FEM-Team6,"2025-08-26 15:31:20",0.79665,19,"del=87e6a5f9e07d6caa,jefferaj,mdepero"
578,14244855,tako,"2025-08-17 11:59:57",0.79665,13,takouyama
579,13275649,"Rushil Dhingra","2025-08-17 17:16:34",0.79665,1,rushildhingra25
580,14206847,"Will Gladstone","2025-08-18 11:18:38",0.79665,1,willgladstone
581,13814729,"Keiichi Kimura","2025-08-18 21:38:42",0.79665,10,keiichikimura
582,13161820,"JR Ingram","2025-08-20 12:13:28",0.79665,27,jringram
583,14267438,xubowei12345,"2025-08-20 22:29:56",0.79665,5,xubowei12345
584,2232559,SubhraSMukherjee,"2025-08-23 16:01:17",0.79665,13,subhrasmukherjee
585,14288199,a18253912252,"2025-08-22 06:15:29",0.79665,1,a18253912252
586,14283331,kokieee,"2025-08-22 11:10:39",0.79665,20,kokieee
587,14261219,"Михаил Петрович","2025-08-22 22:21:35",0.79665,30,mlkvvv
588,14267336,"Laerte Mendonca Neto","2025-08-24 00:34:18",0.79665,5,laertemendoncaneto
589,14306587,"Ryan D'Onofrio3","2025-08-29 23:48:37",0.79665,14,ryandonofrio3
590,14306893,"Tianqing Li","2025-08-29 05:18:14",0.79665,16,caral716
591,14291244,岡田尚貴,"2025-08-31 07:05:09",0.79665,11,onhtuihac
592,14313876,"Akshat Sharma #9","2025-09-04 02:29:15",0.79665,20,akshatsharma2
593,14318106,lxqcccc,"2025-09-07 04:12:48",0.79665,13,lxqcccc
594,14260060,"Data Scientist47","2025-09-04 17:07:31",0.79665,36,datascientist47
595,14182103,ratosan,"2025-09-17 04:25:20",0.79665,54,"dntai1983,ratosan"
596,14353683,oudedong2,"2025-09-14 12:41:07",0.79665,34,oudedong2
597,14350353,"Simonas Vaičaitis","2025-09-25 18:16:03",0.79665,43,simonasvaiaitis
598,14351195,IvanFu,"2025-09-09 08:34:38",0.79665,9,ivanfu0404
599,14361680,"Александр Никитин #2","2025-09-10 16:42:22",0.79665,10,dostoevskysimp
600,14349603,"Liu sws","2025-09-11 09:21:35",0.79665,8,liusws
601,14371337,limingcheng63,"2025-09-24 05:57:04",0.79665,5,limingcheng63
602,14359177,"Yana Li","2025-09-12 06:43:32",0.79665,6,yanali1nana1lyn
603,14157859,linximiao,"2025-09-15 09:26:21",0.79665,49,linximiao
604,5074686,"linda ko","2025-09-15 00:14:18",0.79665,6,lindako
605,14350828,"Anaidison Regis","2025-09-14 12:18:20",0.79665,13,anaidisonregis
606,10294617,"Doctor Cat","2025-09-15 14:33:39",0.79665,18,doctorcat
607,14387267,Pelagea.,"2025-09-16 10:41:52",0.79665,1,pelagea
608,4357494,"Mikhail Karimov","2025-09-28 11:23:26",0.79665,18,mikhailkarimov
609,6315039,"John Miller #4","2025-09-21 23:06:55",0.79665,7,perceptjohn
610,14420746,aeh1986,"2025-09-27 18:59:19",0.79665,36,aeh1986
611,14405183,いししゅう,"2025-09-24 00:32:38",0.79665,16,ishishu
612,14439470,"Huang Jianen","2025-09-26 11:55:58",0.79665,1,huangjianen
613,14441293,"Yueh-Chen Chiang","2025-09-26 21:28:36",0.79665,5,yuehchenchiang
614,14434344,Hooooong,"2025-09-27 03:46:37",0.79665,13,hooooong
615,14445398,"Emanuele Alberti","2025-09-27 21:49:15",0.79665,2,emanuelealberti
616,14447245,BLCoyote,"2025-09-28 10:39:54",0.79665,10,blcoyote
617,14450279,fwh123456789,"2025-09-29 07:15:01",0.79665,9,fwh123456789
618,14455858,bobsean5500,"2025-09-30 01:52:30",0.79665,2,bobsean5500
619,14455867,"LIN YU CHIN","2025-09-30 01:54:12",0.79665,1,linyuchin
620,14436651,"Tomokazu Honda","2025-10-05 12:49:47",0.79665,44,tomokazuhonda
621,14459114,"Aliffa Agnur","2025-09-30 13:46:52",0.79665,1,aliffaagnur
